"","seqnames","start","end","width","strand","score","pct_cons","normal","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_404334","chr5",131167500,131177500,10001,"*",137,54.3650793650794,3.99572202430479,"window_404334","90624",131170944,131205428,34485,"+",0,"overlapStart",0,"LYRM7","LYR motif containing 7"
"window_404334.1","chr5",131167500,131177500,10001,"*",137,54.3650793650794,3.99572202430479,"window_404334","3094",131159027,131171735,12709,"-",0,"overlapStart",0,"HINT1","histidine triad nucleotide binding protein 1"
"window_404861","chr5",132485000,132495000,10001,"*",148,58.7301587301587,4.07295337224078,"window_404861","3659",132481609,132490777,9169,"-",0,"overlapStart",0,"IRF1","interferon regulatory factor 1"
"window_404862","chr5",132487500,132497500,10001,"*",143,56.7460317460317,4.03858572873658,"window_404862","3659",132481609,132490777,9169,"-",0,"overlapStart",0,"IRF1","interferon regulatory factor 1"
"window_404993","chr5",132815000,132825000,10001,"*",130,51.5873015873016,3.94327554893225,"window_404993","134548",132813302,132816786,3485,"+",0,"overlapEnd",1697,"SOWAHA","sosondowah ankyrin repeat domain family member A"
"window_404995","chr5",132820000,132830000,10001,"*",133,52.7777777777778,3.96609022669842,"window_404995","134549",132822141,132830898,8758,"-",0,"overlapEnd",897,"SHROOM1","shroom family member 1"
"window_404996","chr5",132822500,132832500,10001,"*",135,53.5714285714286,3.9810158769151,"window_404996","134549",132822141,132830898,8758,"-",0,"overlapStart",0,"SHROOM1","shroom family member 1"
"window_404997","chr5",132825000,132835000,10001,"*",129,51.1904761904762,3.93555350283834,"window_404997","134549",132822141,132830898,8758,"-",0,"overlapStart",0,"SHROOM1","shroom family member 1"
"window_405012","chr5",132862500,132872500,10001,"*",140,55.5555555555556,4.01738352108597,"window_405012","27089",132866630,132868847,2218,"+",0,"includeFeature",0,"UQCRQ","ubiquinol-cytochrome c reductase complex III subunit VII"
"window_405012.1","chr5",132862500,132872500,10001,"*",140,55.5555555555556,4.01738352108597,"window_405012","2661",132861181,132866884,5704,"-",0,"overlapStart",0,"GDF9","growth differentiation factor 9"
"window_405012.2","chr5",132862500,132872500,10001,"*",140,55.5555555555556,4.01738352108597,"window_405012","116842",132873444,132875046,1603,"+",943,"upstream",943,"LEAP2","liver enriched antimicrobial peptide 2"
"window_405013","chr5",132865000,132875000,10001,"*",139,55.1587301587302,4.01021503160736,"window_405013","27089",132866630,132868847,2218,"+",0,"includeFeature",0,"UQCRQ","ubiquinol-cytochrome c reductase complex III subunit VII"
"window_405013.1","chr5",132865000,132875000,10001,"*",139,55.1587301587302,4.01021503160736,"window_405013","2661",132861181,132866884,5704,"-",0,"overlapStart",0,"GDF9","growth differentiation factor 9"
"window_405013.2","chr5",132865000,132875000,10001,"*",139,55.1587301587302,4.01021503160736,"window_405013","116842",132873444,132875046,1603,"+",0,"overlapStart",0,"LEAP2","liver enriched antimicrobial peptide 2"
"window_405048","chr5",132952500,132962500,10001,"*",140,55.5555555555556,4.01738352108597,"window_405048","27125",132875395,132963634,88240,"-",0,"inside",1133,"AFF4","AF4/FMR2 family member 4"
"window_405049","chr5",132955000,132965000,10001,"*",144,57.1428571428571,4.04555439805267,"window_405049","27125",132875395,132963634,88240,"-",0,"overlapStart",0,"AFF4","AF4/FMR2 family member 4"
"window_405464","chr5",133992500,134002500,10001,"*",146,57.9365079365079,4.059347720185,"window_405464","7416",133971871,134004975,33105,"-",0,"inside",2474,"VDAC1","voltage dependent anion channel 1"
"window_405468","chr5",134002500,134012500,10001,"*",149,59.1269841269841,4.07968740442213,"window_405468","7416",133971871,134004975,33105,"-",0,"overlapStart",0,"VDAC1","voltage dependent anion channel 1"
"window_405469","chr5",134005000,134015000,10001,"*",138,54.7619047619048,4.00299478363387,"window_405469","7416",133971871,134004975,33105,"-",24,"upstream",24,"VDAC1","voltage dependent anion channel 1"
"window_405554","chr5",134217500,134227500,10001,"*",145,57.5396825396825,4.05247484089724,"window_405554","100500905",134225757,134225852,96,"+",0,"includeFeature",0,"MIR3661","microRNA 3661"
"window_405554.1","chr5",134217500,134227500,10001,"*",145,57.5396825396825,4.05247484089724,"window_405554","5515",134167170,134226073,58904,"-",0,"overlapStart",0,"PPP2CA","protein phosphatase 2 catalytic subunit alpha"
"window_405555","chr5",134220000,134230000,10001,"*",146,57.9365079365079,4.059347720185,"window_405555","100500905",134225757,134225852,96,"+",0,"includeFeature",0,"MIR3661","microRNA 3661"
"window_405555.1","chr5",134220000,134230000,10001,"*",146,57.9365079365079,4.059347720185,"window_405555","5515",134167170,134226073,58904,"-",0,"overlapStart",0,"PPP2CA","protein phosphatase 2 catalytic subunit alpha"
"window_405556","chr5",134222500,134232500,10001,"*",146,57.9365079365079,4.059347720185,"window_405556","100500905",134225757,134225852,96,"+",0,"includeFeature",0,"MIR3661","microRNA 3661"
"window_405556.1","chr5",134222500,134232500,10001,"*",146,57.9365079365079,4.059347720185,"window_405556","5515",134167170,134226073,58904,"-",0,"overlapStart",0,"PPP2CA","protein phosphatase 2 catalytic subunit alpha"
"window_405557","chr5",134225000,134235000,10001,"*",146,57.9365079365079,4.059347720185,"window_405557","100500905",134225757,134225852,96,"+",0,"includeFeature",0,"MIR3661","microRNA 3661"
"window_405557.1","chr5",134225000,134235000,10001,"*",146,57.9365079365079,4.059347720185,"window_405557","5515",134167170,134226073,58904,"-",0,"overlapStart",0,"PPP2CA","protein phosphatase 2 catalytic subunit alpha"
"window_405673","chr5",134515000,134525000,10001,"*",145,57.5396825396825,4.05247484089724,"window_405673","23338",134524312,134583230,58919,"+",0,"overlapStart",0,"JADE2","jade family PHD finger 2"
"window_405675","chr5",134520000,134530000,10001,"*",149,59.1269841269841,4.07968740442213,"window_405675","23338",134524312,134583230,58919,"+",0,"overlapStart",0,"JADE2","jade family PHD finger 2"
"window_405676","chr5",134522500,134532500,10001,"*",147,58.3333333333333,4.0661736852554,"window_405676","23338",134524312,134583230,58919,"+",0,"overlapStart",0,"JADE2","jade family PHD finger 2"
"window_405677","chr5",134525000,134535000,10001,"*",149,59.1269841269841,4.07968740442213,"window_405677","23338",134524312,134583230,58919,"+",0,"inside",687,"JADE2","jade family PHD finger 2"
"window_405876","chr5",135022500,135032500,10001,"*",134,53.1746031746032,3.97358089842758,"window_405876","100996485",135033280,135358219,324940,"+",779,"upstream",779,"C5orf66","chromosome 5 putative open reading frame 66"
"window_405876.1","chr5",135022500,135032500,10001,"*",134,53.1746031746032,3.97358089842758,"window_405876","5307",135027734,135034813,7080,"-",0,"overlapEnd",2312,"PITX1","paired like homeodomain 1"
"window_405877","chr5",135025000,135035000,10001,"*",142,56.3492063492063,4.03156815607793,"window_405877","100996485",135033280,135358219,324940,"+",0,"overlapStart",0,"C5orf66","chromosome 5 putative open reading frame 66"
"window_405877.1","chr5",135025000,135035000,10001,"*",142,56.3492063492063,4.03156815607793,"window_405877","5307",135027734,135034813,7080,"-",0,"includeFeature",0,"PITX1","paired like homeodomain 1"
"window_405878","chr5",135027500,135037500,10001,"*",141,55.952380952381,4.02450098885484,"window_405878","100996485",135033280,135358219,324940,"+",0,"overlapStart",0,"C5orf66","chromosome 5 putative open reading frame 66"
"window_405878.1","chr5",135027500,135037500,10001,"*",141,55.952380952381,4.02450098885484,"window_405878","5307",135027734,135034813,7080,"-",0,"includeFeature",0,"PITX1","paired like homeodomain 1"
"window_405879","chr5",135030000,135040000,10001,"*",137,54.3650793650794,3.99572202430479,"window_405879","100996485",135033280,135358219,324940,"+",0,"overlapStart",0,"C5orf66","chromosome 5 putative open reading frame 66"
"window_405879.1","chr5",135030000,135040000,10001,"*",137,54.3650793650794,3.99572202430479,"window_405879","5307",135027734,135034813,7080,"-",0,"overlapStart",0,"PITX1","paired like homeodomain 1"
"window_405879.2","chr5",135030000,135040000,10001,"*",137,54.3650793650794,3.99572202430479,"window_405879","101927953",135038831,135040047,1217,"-",0,"overlapEnd",46,"C5orf66-AS1","C5orf66 antisense RNA 1"
"window_405880","chr5",135032500,135042500,10001,"*",129,51.1904761904762,3.93555350283834,"window_405880","100996485",135033280,135358219,324940,"+",0,"overlapStart",0,"C5orf66","chromosome 5 putative open reading frame 66"
"window_405880.1","chr5",135032500,135042500,10001,"*",129,51.1904761904762,3.93555350283834,"window_405880","5307",135027734,135034813,7080,"-",0,"overlapStart",0,"PITX1","paired like homeodomain 1"
"window_405880.2","chr5",135032500,135042500,10001,"*",129,51.1904761904762,3.93555350283834,"window_405880","101927953",135038831,135040047,1217,"-",0,"includeFeature",0,"C5orf66-AS1","C5orf66 antisense RNA 1"
"window_406022","chr5",135387500,135397500,10001,"*",127,50.3968253968254,3.91992818493526,"window_406022","9555",135333900,135399914,66015,"-",0,"inside",2413,"MACROH2A1","macroH2A.1 histone"
"window_406340","chr5",136182500,136192500,10001,"*",140,55.5555555555556,4.01738352108597,"window_406340","389332",136191468,136193162,1695,"-",0,"overlapEnd",661,"SMIM32","small integral membrane protein 32"
"window_406341","chr5",136185000,136195000,10001,"*",143,56.7460317460317,4.03858572873658,"window_406341","389332",136191468,136193162,1695,"-",0,"includeFeature",0,"SMIM32","small integral membrane protein 32"
"window_406342","chr5",136187500,136197500,10001,"*",143,56.7460317460317,4.03858572873658,"window_406342","389332",136191468,136193162,1695,"-",0,"includeFeature",0,"SMIM32","small integral membrane protein 32"
"window_407203","chr5",138340000,138350000,10001,"*",134,53.1746031746032,3.97358089842758,"window_407203","995",138285265,138338355,53091,"-",1644,"upstream",1644,"CDC25C","cell division cycle 25C"
"window_407203.1","chr5",138340000,138350000,10001,"*",134,53.1746031746032,3.97358089842758,"window_407203","51780",138352685,138437028,84344,"+",2684,"upstream",2684,"KDM3B","lysine demethylase 3B"
"window_407204","chr5",138342500,138352500,10001,"*",144,57.1428571428571,4.04555439805267,"window_407204","51780",138352685,138437028,84344,"+",184,"upstream",184,"KDM3B","lysine demethylase 3B"
"window_407205","chr5",138345000,138355000,10001,"*",148,58.7301587301587,4.07295337224078,"window_407205","51780",138352685,138437028,84344,"+",0,"overlapStart",0,"KDM3B","lysine demethylase 3B"
"window_407207","chr5",138350000,138360000,10001,"*",133,52.7777777777778,3.96609022669842,"window_407207","51780",138352685,138437028,84344,"+",0,"overlapStart",0,"KDM3B","lysine demethylase 3B"
"window_407249","chr5",138455000,138465000,10001,"*",149,59.1269841269841,4.07968740442213,"window_407249","1958",138465479,138469303,3825,"+",478,"upstream",478,"EGR1","early growth response 1"
"window_407280","chr5",138532500,138542500,10001,"*",146,57.9365079365079,4.059347720185,"window_407280","2107",138506095,138543236,37142,"-",0,"inside",735,"ETF1","eukaryotic translation termination factor 1"
"window_407291","chr5",138560000,138570000,10001,"*",133,52.7777777777778,3.96609022669842,"window_407291","109617013",138558338,138561062,2725,"-",0,"overlapStart",0,"SNORD63B","small nucleolar RNA, C/D box 63B"
"window_407291.1","chr5",138560000,138570000,10001,"*",133,52.7777777777778,3.96609022669842,"window_407291","26785",138561043,138561110,68,"-",0,"includeFeature",0,"SNORD63","small nucleolar RNA, C/D box 63"
"window_407292","chr5",138562500,138572500,10001,"*",139,55.1587301587302,4.01021503160736,"window_407292","109617013",138558338,138561062,2725,"-",1437,"upstream",1437,"SNORD63B","small nucleolar RNA, C/D box 63B"
"window_407292.1","chr5",138562500,138572500,10001,"*",139,55.1587301587302,4.01021503160736,"window_407292","26785",138561043,138561110,68,"-",1389,"upstream",1389,"SNORD63","small nucleolar RNA, C/D box 63"
"window_407292.2","chr5",138562500,138572500,10001,"*",139,55.1587301587302,4.01021503160736,"window_407292","3313",138553756,138575416,21661,"-",0,"inside",2915,"HSPA9","heat shock protein family A (Hsp70) member 9"
"window_407293","chr5",138565000,138575000,10001,"*",147,58.3333333333333,4.0661736852554,"window_407293","3313",138553756,138575416,21661,"-",0,"inside",415,"HSPA9","heat shock protein family A (Hsp70) member 9"
"window_407574","chr5",139267500,139277500,10001,"*",141,55.952380952381,4.02450098885484,"window_407574","9782",139273752,139331677,57926,"+",0,"overlapStart",0,"MATR3","matrin 3"
"window_407574.1","chr5",139267500,139277500,10001,"*",141,55.952380952381,4.02450098885484,"window_407574","724102",139274102,139284899,10798,"+",0,"overlapStart",0,"SNHG4","small nucleolar RNA host gene 4"
"window_407574.2","chr5",139267500,139277500,10001,"*",141,55.952380952381,4.02450098885484,"window_407574","109616975",139276180,139276320,141,"+",0,"includeFeature",0,"SNORA74D","small nucleolar RNA, H/ACA box 74D"
"window_407574.3","chr5",139267500,139277500,10001,"*",141,55.952380952381,4.02450098885484,"window_407574","26821",139278781,139278978,198,"+",1280,"upstream",1280,"SNORA74A","small nucleolar RNA, H/ACA box 74A"
"window_407575","chr5",139270000,139280000,10001,"*",139,55.1587301587302,4.01021503160736,"window_407575","9782",139273752,139331677,57926,"+",0,"overlapStart",0,"MATR3","matrin 3"
"window_407575.1","chr5",139270000,139280000,10001,"*",139,55.1587301587302,4.01021503160736,"window_407575","724102",139274102,139284899,10798,"+",0,"overlapStart",0,"SNHG4","small nucleolar RNA host gene 4"
"window_407575.2","chr5",139270000,139280000,10001,"*",139,55.1587301587302,4.01021503160736,"window_407575","109616975",139276180,139276320,141,"+",0,"includeFeature",0,"SNORA74D","small nucleolar RNA, H/ACA box 74D"
"window_407575.3","chr5",139270000,139280000,10001,"*",139,55.1587301587302,4.01021503160736,"window_407575","26821",139278781,139278978,198,"+",0,"includeFeature",0,"SNORA74A","small nucleolar RNA, H/ACA box 74A"
"window_407576","chr5",139272500,139282500,10001,"*",130,51.5873015873016,3.94327554893225,"window_407576","9782",139273752,139331677,57926,"+",0,"overlapStart",0,"MATR3","matrin 3"
"window_407576.1","chr5",139272500,139282500,10001,"*",130,51.5873015873016,3.94327554893225,"window_407576","724102",139274102,139284899,10798,"+",0,"overlapStart",0,"SNHG4","small nucleolar RNA host gene 4"
"window_407576.2","chr5",139272500,139282500,10001,"*",130,51.5873015873016,3.94327554893225,"window_407576","109616975",139276180,139276320,141,"+",0,"includeFeature",0,"SNORA74D","small nucleolar RNA, H/ACA box 74D"
"window_407576.3","chr5",139272500,139282500,10001,"*",130,51.5873015873016,3.94327554893225,"window_407576","26821",139278781,139278978,198,"+",0,"includeFeature",0,"SNORA74A","small nucleolar RNA, H/ACA box 74A"
"window_407585","chr5",139295000,139305000,10001,"*",151,59.9206349206349,4.09302093529159,"window_407585","64374",138946724,139293534,346811,"-",1465,"upstream",1465,"SIL1","SIL1 nucleotide exchange factor"
"window_407616","chr5",139372500,139382500,10001,"*",127,50.3968253968254,3.91992818493526,"window_407616","9963",139367196,139384553,17358,"-",0,"inside",2052,"SLC23A1","solute carrier family 23 member 1"
"window_407622","chr5",139387500,139397500,10001,"*",130,51.5873015873016,3.94327554893225,"window_407622","9963",139367196,139384553,17358,"-",2946,"upstream",2946,"SLC23A1","solute carrier family 23 member 1"
"window_407622.1","chr5",139387500,139397500,10001,"*",130,51.5873015873016,3.94327554893225,"window_407622","51237",139387467,139390081,2615,"-",0,"overlapStart",0,"MZB1","marginal zone B and B1 cell specific protein"
"window_407622.2","chr5",139387500,139397500,10001,"*",130,51.5873015873016,3.94327554893225,"window_407622","389333",139390592,139395104,4513,"-",0,"includeFeature",0,"PROB1","proline rich basic protein 1"
"window_407623","chr5",139390000,139400000,10001,"*",134,53.1746031746032,3.97358089842758,"window_407623","51237",139387467,139390081,2615,"-",0,"overlapStart",0,"MZB1","marginal zone B and B1 cell specific protein"
"window_407623.1","chr5",139390000,139400000,10001,"*",134,53.1746031746032,3.97358089842758,"window_407623","389333",139390592,139395104,4513,"-",0,"includeFeature",0,"PROB1","proline rich basic protein 1"
"window_407624","chr5",139392500,139402500,10001,"*",129,51.1904761904762,3.93555350283834,"window_407624","51237",139387467,139390081,2615,"-",2418,"upstream",2418,"MZB1","marginal zone B and B1 cell specific protein"
"window_407624.1","chr5",139392500,139402500,10001,"*",129,51.1904761904762,3.93555350283834,"window_407624","389333",139390592,139395104,4513,"-",0,"overlapStart",0,"PROB1","proline rich basic protein 1"
"window_407624.2","chr5",139392500,139402500,10001,"*",129,51.1904761904762,3.93555350283834,"window_407624","202051",139396563,139404088,7526,"-",0,"overlapEnd",1587,"SPATA24","spermatogenesis associated 24"
"window_407625","chr5",139395000,139405000,10001,"*",136,53.968253968254,3.98839598421272,"window_407625","389333",139390592,139395104,4513,"-",0,"overlapStart",0,"PROB1","proline rich basic protein 1"
"window_407625.1","chr5",139395000,139405000,10001,"*",136,53.968253968254,3.98839598421272,"window_407625","202051",139396563,139404088,7526,"-",0,"includeFeature",0,"SPATA24","spermatogenesis associated 24"
"window_407626","chr5",139397500,139407500,10001,"*",134,53.1746031746032,3.97358089842758,"window_407626","389333",139390592,139395104,4513,"-",2395,"upstream",2395,"PROB1","proline rich basic protein 1"
"window_407626.1","chr5",139397500,139407500,10001,"*",134,53.1746031746032,3.97358089842758,"window_407626","202051",139396563,139404088,7526,"-",0,"overlapStart",0,"SPATA24","spermatogenesis associated 24"
"window_407723","chr5",139640000,139650000,10001,"*",131,51.984126984127,3.95093842167782,"window_407723","51523",139647299,139683882,36584,"+",0,"overlapStart",0,"CXXC5","CXXC finger protein 5"
"window_407723.1","chr5",139640000,139650000,10001,"*",131,51.984126984127,3.95093842167782,"window_407723","111082989",139648999,139649728,730,"-",0,"includeFeature",0,"CXXC5-AS1","CXXC5 antisense RNA 1"
"window_407728","chr5",139652500,139662500,10001,"*",129,51.1904761904762,3.93555350283834,"window_407728","111082989",139648999,139649728,730,"-",2771,"upstream",2771,"CXXC5-AS1","CXXC5 antisense RNA 1"
"window_407913","chr5",140115000,140125000,10001,"*",141,55.952380952381,4.02450098885484,"window_407913","5813",140114109,140125619,11511,"+",0,"inside",890,"PURA","purine rich element binding protein A"
"window_407913.1","chr5",140115000,140125000,10001,"*",141,55.952380952381,4.02450098885484,"window_407913","492311",140125937,140129392,3456,"+",936,"upstream",936,"IGIP","IgA inducing protein"
"window_407937","chr5",140175000,140185000,10001,"*",149,59.1269841269841,4.07968740442213,"window_407937","84418",140175156,140282052,106897,"+",0,"overlapStart",0,"CYSTM1","cysteine rich transmembrane module containing 1"
"window_408092","chr5",140562500,140572500,10001,"*",149,59.1269841269841,4.07968740442213,"window_408092","113829",140564828,140569100,4273,"+",0,"includeFeature",0,"SLC35A4","solute carrier family 35 member A4"
"window_408092.1","chr5",140562500,140572500,10001,"*",149,59.1269841269841,4.07968740442213,"window_408092","102465499",140563671,140563751,81,"-",0,"includeFeature",0,"MIR6831","microRNA 6831"
"window_408130","chr5",140657500,140667500,10001,"*",127,50.3968253968254,3.91992818493526,"window_408130","54853",140664676,140674124,9449,"+",0,"overlapStart",0,"WDR55","WD repeat domain 55"
"window_408134","chr5",140667500,140677500,10001,"*",148,58.7301587301587,4.07295337224078,"window_408134","54853",140664676,140674124,9449,"+",0,"overlapEnd",2823,"WDR55","WD repeat domain 55"
"window_408134.1","chr5",140667500,140677500,10001,"*",148,58.7301587301587,4.07295337224078,"window_408134","373863",140670794,140673576,2783,"-",0,"includeFeature",0,"DND1","DND microRNA-mediated repression inhibitor 1"
"window_408135","chr5",140670000,140680000,10001,"*",148,58.7301587301587,4.07295337224078,"window_408135","373863",140670794,140673576,2783,"-",0,"includeFeature",0,"DND1","DND microRNA-mediated repression inhibitor 1"
"window_408136","chr5",140672500,140682500,10001,"*",128,50.7936507936508,3.92777136239629,"window_408136","373863",140670794,140673576,2783,"-",0,"overlapStart",0,"DND1","DND microRNA-mediated repression inhibitor 1"
"window_408142","chr5",140687500,140697500,10001,"*",138,54.7619047619048,4.00299478363387,"window_408142","23438",140691430,140699305,7876,"+",0,"overlapStart",0,"HARS2","histidyl-tRNA synthetase 2, mitochondrial"
"window_408142.1","chr5",140687500,140697500,10001,"*",138,54.7619047619048,4.00299478363387,"window_408142","3035",140673904,140691537,17634,"-",0,"overlapStart",0,"HARS1","histidyl-tRNA synthetase 1"
"window_408142.2","chr5",140687500,140697500,10001,"*",138,54.7619047619048,4.00299478363387,"window_408142","153527",140698680,140706686,8007,"+",1179,"upstream",1179,"ZMAT2","zinc finger matrin-type 2"
"window_408143","chr5",140690000,140700000,10001,"*",136,53.968253968254,3.98839598421272,"window_408143","23438",140691430,140699305,7876,"+",0,"includeFeature",0,"HARS2","histidyl-tRNA synthetase 2, mitochondrial"
"window_408143.1","chr5",140690000,140700000,10001,"*",136,53.968253968254,3.98839598421272,"window_408143","3035",140673904,140691537,17634,"-",0,"overlapStart",0,"HARS1","histidyl-tRNA synthetase 1"
"window_408143.2","chr5",140690000,140700000,10001,"*",136,53.968253968254,3.98839598421272,"window_408143","153527",140698680,140706686,8007,"+",0,"overlapStart",0,"ZMAT2","zinc finger matrin-type 2"
"window_408149","chr5",140705000,140715000,10001,"*",135,53.5714285714286,3.9810158769151,"window_408149","56664",140711275,140711373,99,"+",0,"includeFeature",0,"VTRNA1-1","vault RNA 1-1"
"window_408513","chr5",141615000,141625000,10001,"*",136,53.968253968254,3.98839598421272,"window_408513","1729",141515016,141619055,104040,"-",0,"overlapStart",0,"DIAPH1","diaphanous related formin 1"
"window_408514","chr5",141617500,141627500,10001,"*",137,54.3650793650794,3.99572202430479,"window_408514","1729",141515016,141619055,104040,"-",0,"overlapStart",0,"DIAPH1","diaphanous related formin 1"
"window_408518","chr5",141627500,141637500,10001,"*",140,55.5555555555556,4.01738352108597,"window_408518","8841",141620876,141636849,15974,"-",0,"overlapStart",0,"HDAC3","histone deacetylase 3"
"window_408518.1","chr5",141627500,141637500,10001,"*",140,55.5555555555556,4.01738352108597,"window_408518","285613",141636950,141641064,4115,"+",0,"overlapStart",0,"RELL2","RELT like 2"
"window_408522","chr5",141637500,141647500,10001,"*",145,57.5396825396825,4.05247484089724,"window_408522","8841",141620876,141636849,15974,"-",650,"upstream",650,"HDAC3","histone deacetylase 3"
"window_408522.1","chr5",141637500,141647500,10001,"*",145,57.5396825396825,4.05247484089724,"window_408522","285613",141636950,141641064,4115,"+",0,"overlapEnd",549,"RELL2","RELT like 2"
"window_408523","chr5",141640000,141650000,10001,"*",139,55.1587301587302,4.01021503160736,"window_408523","89848",141639302,141651418,12117,"-",0,"inside",1417,"FCHSD1","FCH and double SH3 domains 1"
"window_408524","chr5",141642500,141652500,10001,"*",131,51.984126984127,3.95093842167782,"window_408524","89848",141639302,141651418,12117,"-",0,"overlapStart",0,"FCHSD1","FCH and double SH3 domains 1"
"window_408525","chr5",141645000,141655000,10001,"*",141,55.952380952381,4.02450098885484,"window_408525","89848",141639302,141651418,12117,"-",0,"overlapStart",0,"FCHSD1","FCH and double SH3 domains 1"
"window_408526","chr5",141647500,141657500,10001,"*",135,53.5714285714286,3.9810158769151,"window_408526","89848",141639302,141651418,12117,"-",0,"overlapStart",0,"FCHSD1","FCH and double SH3 domains 1"
"window_408527","chr5",141650000,141660000,10001,"*",129,51.1904761904762,3.93555350283834,"window_408527","89848",141639302,141651418,12117,"-",0,"overlapStart",0,"FCHSD1","FCH and double SH3 domains 1"
"window_408536","chr5",141672500,141682500,10001,"*",136,53.968253968254,3.98839598421272,"window_408536","64411",141653401,141682230,28830,"-",0,"overlapStart",0,"ARAP3","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3"
"window_408537","chr5",141675000,141685000,10001,"*",135,53.5714285714286,3.9810158769151,"window_408537","64411",141653401,141682230,28830,"-",0,"overlapStart",0,"ARAP3","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3"
"window_408538","chr5",141677500,141687500,10001,"*",134,53.1746031746032,3.97358089842758,"window_408538","64411",141653401,141682230,28830,"-",0,"overlapStart",0,"ARAP3","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3"
"window_408669","chr5",142005000,142015000,10001,"*",129,51.1904761904762,3.93555350283834,"window_408669","10007",141991749,142013041,21293,"-",0,"overlapStart",0,"GNPDA1","glucosamine-6-phosphate deaminase 1"
"window_410442","chr5",146437500,146447500,10001,"*",142,56.3492063492063,4.03156815607793,"window_410442","10915",146447311,146511961,64651,"+",0,"overlapStart",0,"TCERG1","transcription elongation regulator 1"
"window_410443","chr5",146440000,146450000,10001,"*",151,59.9206349206349,4.09302093529159,"window_410443","10915",146447311,146511961,64651,"+",0,"overlapStart",0,"TCERG1","transcription elongation regulator 1"
"window_411219","chr5",148380000,148390000,10001,"*",135,53.5714285714286,3.9810158769151,"window_411219","102546294",148088230,148383907,295678,"-",0,"overlapStart",0,"LOC102546294","uncharacterized LOC102546294"
"window_411219.1","chr5",148380000,148390000,10001,"*",135,53.5714285714286,3.9810158769151,"window_411219","81545",148383935,148442836,58902,"+",0,"overlapStart",0,"FBXO38","F-box protein 38"
"window_411220","chr5",148382500,148392500,10001,"*",136,53.968253968254,3.98839598421272,"window_411220","102546294",148088230,148383907,295678,"-",0,"overlapStart",0,"LOC102546294","uncharacterized LOC102546294"
"window_411220.1","chr5",148382500,148392500,10001,"*",136,53.968253968254,3.98839598421272,"window_411220","81545",148383935,148442836,58902,"+",0,"overlapStart",0,"FBXO38","F-box protein 38"
"window_412009","chr5",150355000,150365000,10001,"*",128,50.7936507936508,3.92777136239629,"window_412009","6949",150357629,150400308,42680,"+",0,"overlapStart",0,"TCOF1","treacle ribosome biogenesis factor 1"
"window_412011","chr5",150360000,150370000,10001,"*",140,55.5555555555556,4.01738352108597,"window_412011","6949",150357629,150400308,42680,"+",0,"inside",2370,"TCOF1","treacle ribosome biogenesis factor 1"
"window_412027","chr5",150400000,150410000,10001,"*",150,59.5238095238095,4.08637639257292,"window_412027","972",150400041,150412929,12889,"-",0,"overlapEnd",2928,"CD74","CD74 molecule"
"window_412028","chr5",150402500,150412500,10001,"*",144,57.1428571428571,4.04555439805267,"window_412028","972",150400041,150412929,12889,"-",0,"inside",428,"CD74","CD74 molecule"
"window_412058","chr5",150477500,150487500,10001,"*",143,56.7460317460317,4.03858572873658,"window_412058","3340",150485818,150558211,72394,"+",0,"overlapStart",0,"NDST1","N-deacetylase and N-sulfotransferase 1"
"window_412058.1","chr5",150477500,150487500,10001,"*",143,56.7460317460317,4.03858572873658,"window_412058","102546298",150475531,150485968,10438,"-",0,"overlapStart",0,"NDST1-AS1","NDST1 antisense RNA 1"
"window_412059","chr5",150480000,150490000,10001,"*",145,57.5396825396825,4.05247484089724,"window_412059","3340",150485818,150558211,72394,"+",0,"overlapStart",0,"NDST1","N-deacetylase and N-sulfotransferase 1"
"window_412059.1","chr5",150480000,150490000,10001,"*",145,57.5396825396825,4.05247484089724,"window_412059","102546298",150475531,150485968,10438,"-",0,"overlapStart",0,"NDST1-AS1","NDST1 antisense RNA 1"
"window_412060","chr5",150482500,150492500,10001,"*",141,55.952380952381,4.02450098885484,"window_412060","3340",150485818,150558211,72394,"+",0,"overlapStart",0,"NDST1","N-deacetylase and N-sulfotransferase 1"
"window_412060.1","chr5",150482500,150492500,10001,"*",141,55.952380952381,4.02450098885484,"window_412060","102546298",150475531,150485968,10438,"-",0,"overlapStart",0,"NDST1-AS1","NDST1 antisense RNA 1"
"window_412062","chr5",150487500,150497500,10001,"*",148,58.7301587301587,4.07295337224078,"window_412062","3340",150485818,150558211,72394,"+",0,"inside",1681,"NDST1","N-deacetylase and N-sulfotransferase 1"
"window_412062.1","chr5",150487500,150497500,10001,"*",148,58.7301587301587,4.07295337224078,"window_412062","102546298",150475531,150485968,10438,"-",1531,"upstream",1531,"NDST1-AS1","NDST1 antisense RNA 1"
"window_412143","chr5",150690000,150700000,10001,"*",127,50.3968253968254,3.91992818493526,"window_412143","55696",150690792,150701077,10286,"-",0,"overlapEnd",1076,"RBM22","RNA binding motif protein 22"
"window_412144","chr5",150692500,150702500,10001,"*",142,56.3492063492063,4.03156815607793,"window_412144","55696",150690792,150701077,10286,"-",0,"overlapStart",0,"RBM22","RNA binding motif protein 22"
