"","seqnames","start","end","width","strand","score","pct_cons","normal","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_225658","chr3",72990000,73000000,10001,"*",96,38.0952380952381,3.6400892899445,"window_225658","151987",72996803,73069198,72396,"+",0,"overlapStart",0,"PPP4R2","protein phosphatase 4 regulatory subunit 2"
"window_225682","chr3",73050000,73060000,10001,"*",82,32.5396825396825,3.48246034574092,"window_225682","55096",73061659,73063337,1679,"+",1658,"upstream",1658,"EBLN2","endogenous Bornavirus like nucleoprotein 2"
"window_225683","chr3",73052500,73062500,10001,"*",85,33.7301587301587,3.51839235496698,"window_225683","55096",73061659,73063337,1679,"+",0,"overlapStart",0,"EBLN2","endogenous Bornavirus like nucleoprotein 2"
"window_225684","chr3",73055000,73065000,10001,"*",86,34.1269841269841,3.53008839473018,"window_225684","55096",73061659,73063337,1679,"+",0,"includeFeature",0,"EBLN2","endogenous Bornavirus like nucleoprotein 2"
"window_225685","chr3",73057500,73067500,10001,"*",86,34.1269841269841,3.53008839473018,"window_225685","55096",73061659,73063337,1679,"+",0,"includeFeature",0,"EBLN2","endogenous Bornavirus like nucleoprotein 2"
"window_225686","chr3",73060000,73070000,10001,"*",88,34.9206349206349,3.55307791295487,"window_225686","55096",73061659,73063337,1679,"+",0,"includeFeature",0,"EBLN2","endogenous Bornavirus like nucleoprotein 2"
"window_225687","chr3",73062500,73072500,10001,"*",89,35.3174603174603,3.56437746820881,"window_225687","55096",73061659,73063337,1679,"+",0,"overlapEnd",840,"EBLN2","endogenous Bornavirus like nucleoprotein 2"
"window_226631","chr3",75422500,75432500,10001,"*",79,31.3492063492063,3.44518895094369,"window_226631","692099",75421552,75435110,13559,"-",0,"inside",2609,"FAM86DP","family with sequence similarity 86 member D, pseudogene"
"window_226631.1","chr3",75422500,75432500,10001,"*",79,31.3492063492063,3.44518895094369,"window_226631","107986100",75435232,75538029,102798,"+",2731,"upstream",2731,"LINC02018","long intergenic non-protein coding RNA 2018"
"window_226632","chr3",75425000,75435000,10001,"*",81,32.1428571428571,3.47019025314911,"window_226632","692099",75421552,75435110,13559,"-",0,"inside",109,"FAM86DP","family with sequence similarity 86 member D, pseudogene"
"window_226632.1","chr3",75425000,75435000,10001,"*",81,32.1428571428571,3.47019025314911,"window_226632","107986100",75435232,75538029,102798,"+",231,"upstream",231,"LINC02018","long intergenic non-protein coding RNA 2018"
"window_226633","chr3",75427500,75437500,10001,"*",76,30.1587301587302,3.406474438763,"window_226633","692099",75421552,75435110,13559,"-",0,"overlapStart",0,"FAM86DP","family with sequence similarity 86 member D, pseudogene"
"window_226633.1","chr3",75427500,75437500,10001,"*",76,30.1587301587302,3.406474438763,"window_226633","107986100",75435232,75538029,102798,"+",0,"overlapStart",0,"LINC02018","long intergenic non-protein coding RNA 2018"
"window_229163","chr3",81752500,81762500,10001,"*",80,31.7460317460317,3.45776773315055,"window_229163","2632",81489703,81761645,271943,"-",0,"overlapStart",0,"GBE1","1,4-alpha-glucan branching enzyme 1"
"window_229164","chr3",81755000,81765000,10001,"*",78,30.952380952381,3.43244992516626,"window_229164","2632",81489703,81761645,271943,"-",0,"overlapStart",0,"GBE1","1,4-alpha-glucan branching enzyme 1"
"window_235870","chr3",98520000,98530000,10001,"*",87,34.5238095238095,3.54164921713125,"window_235870","2838",98531978,98534681,2704,"+",1977,"upstream",1977,"GPR15","G protein-coupled receptor 15"
"window_235871","chr3",98522500,98532500,10001,"*",78,30.952380952381,3.43244992516626,"window_235871","2838",98531978,98534681,2704,"+",0,"overlapStart",0,"GPR15","G protein-coupled receptor 15"
"window_236564","chr3",100255000,100265000,10001,"*",92,36.5079365079365,3.59752967552571,"window_236564","55773",100260992,100325251,64260,"+",0,"overlapStart",0,"TBC1D23","TBC1 domain family member 23"
"window_236565","chr3",100257500,100267500,10001,"*",97,38.4920634920635,3.65045207698005,"window_236565","55773",100260992,100325251,64260,"+",0,"overlapStart",0,"TBC1D23","TBC1 domain family member 23"
"window_236567","chr3",100262500,100272500,10001,"*",97,38.4920634920635,3.65045207698005,"window_236567","55773",100260992,100325251,64260,"+",0,"inside",1507,"TBC1D23","TBC1 domain family member 23"
"window_236623","chr3",100402500,100412500,10001,"*",97,38.4920634920635,3.65045207698005,"window_236623","9868",100363431,100401089,37659,"-",1410,"upstream",1410,"TOMM70","translocase of outer mitochondrial membrane 70"
"window_236623.1","chr3",100402500,100412500,10001,"*",97,38.4920634920635,3.65045207698005,"window_236623","348801",100401532,100456319,54788,"+",0,"inside",967,"LNP1","leukemia NUP98 fusion partner 1"
"window_237083","chr3",101552500,101562500,10001,"*",87,34.5238095238095,3.54164921713125,"window_237083","54931",101561868,101566446,4579,"+",0,"overlapStart",0,"TRMT10C","tRNA methyltransferase 10C, mitochondrial RNase P subunit"
"window_237092","chr3",101575000,101585000,10001,"*",93,36.9047619047619,3.60834059162992,"window_237092","57092",101574180,101594465,20286,"+",0,"inside",819,"PCNP","PEST proteolytic signal containing nuclear protein"
"window_237153","chr3",101727500,101737500,10001,"*",80,31.7460317460317,3.45776773315055,"window_237153","79598",101724593,101770562,45970,"+",0,"inside",2906,"CEP97","centrosomal protein 97"
"window_238605","chr3",105357500,105367500,10001,"*",99,39.2857142857143,3.67086094861126,"window_238605","214",105366909,105576900,209992,"+",0,"overlapStart",0,"ALCAM","activated leukocyte cell adhesion molecule"
"window_238609","chr3",105367500,105377500,10001,"*",95,37.6984126984127,3.62961799007721,"window_238609","214",105366909,105576900,209992,"+",0,"inside",590,"ALCAM","activated leukocyte cell adhesion molecule"
"window_239469","chr3",107517500,107527500,10001,"*",80,31.7460317460317,3.45776773315055,"window_239469","56987",107522936,107811339,288404,"+",0,"overlapStart",0,"BBX","BBX high mobility group box domain containing"
"window_239470","chr3",107520000,107530000,10001,"*",89,35.3174603174603,3.56437746820881,"window_239470","56987",107522936,107811339,288404,"+",0,"overlapStart",0,"BBX","BBX high mobility group box domain containing"
"window_239471","chr3",107522500,107532500,10001,"*",94,37.3015873015873,3.61903588074667,"window_239471","56987",107522936,107811339,288404,"+",0,"overlapStart",0,"BBX","BBX high mobility group box domain containing"
"window_239472","chr3",107525000,107535000,10001,"*",80,31.7460317460317,3.45776773315055,"window_239472","56987",107522936,107811339,288404,"+",0,"inside",2063,"BBX","BBX high mobility group box domain containing"
"window_239695","chr3",108082500,108092500,10001,"*",97,38.4920634920635,3.65045207698005,"window_239695","961",108043091,108091862,48772,"-",0,"overlapStart",0,"CD47","CD47 molecule"
"window_239696","chr3",108085000,108095000,10001,"*",92,36.5079365079365,3.59752967552571,"window_239696","961",108043091,108091862,48772,"-",0,"overlapStart",0,"CD47","CD47 molecule"
"window_239896","chr3",108585000,108595000,10001,"*",93,36.9047619047619,3.60834059162992,"window_239896","57650",108549864,108589644,39781,"-",0,"overlapStart",0,"CIP2A","cellular inhibitor of PP2A"
"window_239896.1","chr3",108585000,108595000,10001,"*",93,36.9047619047619,3.60834059162992,"window_239896","9666",108589705,108694840,105136,"+",0,"overlapStart",0,"DZIP3","DAZ interacting zinc finger protein 3"
"window_239897","chr3",108587500,108597500,10001,"*",92,36.5079365079365,3.59752967552571,"window_239897","57650",108549864,108589644,39781,"-",0,"overlapStart",0,"CIP2A","cellular inhibitor of PP2A"
"window_239897.1","chr3",108587500,108597500,10001,"*",92,36.5079365079365,3.59752967552571,"window_239897","9666",108589705,108694840,105136,"+",0,"overlapStart",0,"DZIP3","DAZ interacting zinc finger protein 3"
"window_240887","chr3",111062500,111072500,10001,"*",91,36.1111111111111,3.58660060499352,"window_240887","25945",111070071,111275563,205493,"+",0,"overlapStart",0,"NECTIN3","nectin cell adhesion molecule 3"
"window_240887.1","chr3",111062500,111072500,10001,"*",91,36.1111111111111,3.58660060499352,"window_240887","100506555",110888384,111071553,183170,"-",0,"overlapStart",0,"NECTIN3-AS1","NECTIN3 antisense RNA 1"
"window_240888","chr3",111065000,111075000,10001,"*",95,37.6984126984127,3.62961799007721,"window_240888","25945",111070071,111275563,205493,"+",0,"overlapStart",0,"NECTIN3","nectin cell adhesion molecule 3"
"window_240888.1","chr3",111065000,111075000,10001,"*",95,37.6984126984127,3.62961799007721,"window_240888","100506555",110888384,111071553,183170,"-",0,"overlapStart",0,"NECTIN3-AS1","NECTIN3 antisense RNA 1"
"window_240889","chr3",111067500,111077500,10001,"*",96,38.0952380952381,3.6400892899445,"window_240889","25945",111070071,111275563,205493,"+",0,"overlapStart",0,"NECTIN3","nectin cell adhesion molecule 3"
"window_240889.1","chr3",111067500,111077500,10001,"*",96,38.0952380952381,3.6400892899445,"window_240889","100506555",110888384,111071553,183170,"-",0,"overlapStart",0,"NECTIN3-AS1","NECTIN3 antisense RNA 1"
"window_240890","chr3",111070000,111080000,10001,"*",96,38.0952380952381,3.6400892899445,"window_240890","25945",111070071,111275563,205493,"+",0,"overlapStart",0,"NECTIN3","nectin cell adhesion molecule 3"
"window_240890.1","chr3",111070000,111080000,10001,"*",96,38.0952380952381,3.6400892899445,"window_240890","100506555",110888384,111071553,183170,"-",0,"overlapStart",0,"NECTIN3-AS1","NECTIN3 antisense RNA 1"
"window_240891","chr3",111072500,111082500,10001,"*",76,30.1587301587302,3.406474438763,"window_240891","25945",111070071,111275563,205493,"+",0,"inside",2428,"NECTIN3","nectin cell adhesion molecule 3"
"window_240891.1","chr3",111072500,111082500,10001,"*",76,30.1587301587302,3.406474438763,"window_240891","100506555",110888384,111071553,183170,"-",946,"upstream",946,"NECTIN3-AS1","NECTIN3 antisense RNA 1"
"window_241251","chr3",111972500,111982500,10001,"*",88,34.9206349206349,3.55307791295487,"window_241251","55347",111979010,111993368,14359,"+",0,"overlapStart",0,"ABHD10","abhydrolase domain containing 10, depalmitoylase"
"window_241252","chr3",111975000,111985000,10001,"*",94,37.3015873015873,3.61903588074667,"window_241252","55347",111979010,111993368,14359,"+",0,"overlapStart",0,"ABHD10","abhydrolase domain containing 10, depalmitoylase"
"window_241253","chr3",111977500,111987500,10001,"*",91,36.1111111111111,3.58660060499352,"window_241253","55347",111979010,111993368,14359,"+",0,"overlapStart",0,"ABHD10","abhydrolase domain containing 10, depalmitoylase"
"window_241659","chr3",112992500,113002500,10001,"*",78,30.952380952381,3.43244992516626,"window_241659","29083",112990984,113015060,24077,"+",0,"inside",1515,"GTPBP8","GTP binding protein 8 (putative)"
"window_241665","chr3",113007500,113017500,10001,"*",76,30.1587301587302,3.406474438763,"window_241665","25871",113002444,113019861,17418,"-",0,"inside",2360,"NEPRO","nucleolus and neural progenitor protein"
"window_241670","chr3",113020000,113030000,10001,"*",86,34.1269841269841,3.53008839473018,"window_241670","25871",113002444,113019861,17418,"-",138,"upstream",138,"NEPRO","nucleolus and neural progenitor protein"
"window_241834","chr3",113430000,113440000,10001,"*",95,37.6984126984127,3.62961799007721,"window_241834","102466253",113432118,113432200,83,"-",0,"includeFeature",0,"MIR8076","microRNA 8076"
"window_241835","chr3",113432500,113442500,10001,"*",88,34.9206349206349,3.55307791295487,"window_241835","102466253",113432118,113432200,83,"-",299,"upstream",299,"MIR8076","microRNA 8076"
"window_241836","chr3",113435000,113445000,10001,"*",87,34.5238095238095,3.54164921713125,"window_241836","102466253",113432118,113432200,83,"-",2799,"upstream",2799,"MIR8076","microRNA 8076"
"window_241937","chr3",113687500,113697500,10001,"*",85,33.7301587301587,3.51839235496698,"window_241937","205717",113648385,113696646,48262,"-",0,"overlapStart",0,"USF3","upstream transcription factor family member 3"
"window_241938","chr3",113690000,113700000,10001,"*",92,36.5079365079365,3.59752967552571,"window_241938","205717",113648385,113696646,48262,"-",0,"overlapStart",0,"USF3","upstream transcription factor family member 3"
"window_241939","chr3",113692500,113702500,10001,"*",84,33.3333333333333,3.50655789731998,"window_241939","205717",113648385,113696646,48262,"-",0,"overlapStart",0,"USF3","upstream transcription factor family member 3"
"window_241940","chr3",113695000,113705000,10001,"*",79,31.3492063492063,3.44518895094369,"window_241940","205717",113648385,113696646,48262,"-",0,"overlapStart",0,"USF3","upstream transcription factor family member 3"
"window_242081","chr3",114047500,114057500,10001,"*",80,31.7460317460317,3.45776773315055,"window_242081","57577",113964137,114056594,92458,"-",0,"overlapStart",0,"CCDC191","coiled-coil domain containing 191"
"window_242082","chr3",114050000,114060000,10001,"*",90,35.7142857142857,3.57555076880693,"window_242082","57577",113964137,114056594,92458,"-",0,"overlapStart",0,"CCDC191","coiled-coil domain containing 191"
"window_242084","chr3",114055000,114065000,10001,"*",89,35.3174603174603,3.56437746820881,"window_242084","57577",113964137,114056594,92458,"-",0,"overlapStart",0,"CCDC191","coiled-coil domain containing 191"
"window_242085","chr3",114057500,114067500,10001,"*",78,30.952380952381,3.43244992516626,"window_242085","57577",113964137,114056594,92458,"-",905,"upstream",905,"CCDC191","coiled-coil domain containing 191"
"window_244176","chr3",119285000,119295000,10001,"*",96,38.0952380952381,3.6400892899445,"window_244176","57514",119294383,119420714,126332,"+",0,"overlapStart",0,"ARHGAP31","Rho GTPase activating protein 31"
"window_244177","chr3",119287500,119297500,10001,"*",96,38.0952380952381,3.6400892899445,"window_244177","57514",119294383,119420714,126332,"+",0,"overlapStart",0,"ARHGAP31","Rho GTPase activating protein 31"
"window_244187","chr3",119312500,119322500,10001,"*",78,30.952380952381,3.43244992516626,"window_244187","100874246",119314293,119322760,8468,"-",0,"overlapEnd",259,"ARHGAP31-AS1","ARHGAP31 antisense RNA 1"
"window_244188","chr3",119315000,119325000,10001,"*",93,36.9047619047619,3.60834059162992,"window_244188","100874246",119314293,119322760,8468,"-",0,"overlapStart",0,"ARHGAP31-AS1","ARHGAP31 antisense RNA 1"
"window_244189","chr3",119317500,119327500,10001,"*",93,36.9047619047619,3.60834059162992,"window_244189","100874246",119314293,119322760,8468,"-",0,"overlapStart",0,"ARHGAP31-AS1","ARHGAP31 antisense RNA 1"
"window_244190","chr3",119320000,119330000,10001,"*",92,36.5079365079365,3.59752967552571,"window_244190","100874246",119314293,119322760,8468,"-",0,"overlapStart",0,"ARHGAP31-AS1","ARHGAP31 antisense RNA 1"
"window_244191","chr3",119322500,119332500,10001,"*",89,35.3174603174603,3.56437746820881,"window_244191","100874246",119314293,119322760,8468,"-",0,"overlapStart",0,"ARHGAP31-AS1","ARHGAP31 antisense RNA 1"
"window_244597","chr3",120337500,120347500,10001,"*",87,34.5238095238095,3.54164921713125,"window_244597","116064",120324509,120349354,24846,"-",0,"inside",1853,"LRRC58","leucine rich repeat containing 58"
"window_244599","chr3",120342500,120352500,10001,"*",95,37.6984126984127,3.62961799007721,"window_244599","116064",120324509,120349354,24846,"-",0,"overlapStart",0,"LRRC58","leucine rich repeat containing 58"
"window_244600","chr3",120345000,120355000,10001,"*",89,35.3174603174603,3.56437746820881,"window_244600","116064",120324509,120349354,24846,"-",0,"overlapStart",0,"LRRC58","leucine rich repeat containing 58"
"window_244601","chr3",120347500,120357500,10001,"*",81,32.1428571428571,3.47019025314911,"window_244601","116064",120324509,120349354,24846,"-",0,"overlapStart",0,"LRRC58","leucine rich repeat containing 58"
"window_244619","chr3",120392500,120402500,10001,"*",77,30.5555555555556,3.41954652033035,"window_244619","406975",120395668,120395729,62,"-",0,"includeFeature",0,"MIR198","microRNA 198"
"window_244620","chr3",120395000,120405000,10001,"*",90,35.7142857142857,3.57555076880693,"window_244620","406975",120395668,120395729,62,"-",0,"includeFeature",0,"MIR198","microRNA 198"
"window_244621","chr3",120397500,120407500,10001,"*",89,35.3174603174603,3.56437746820881,"window_244621","406975",120395668,120395729,62,"-",1770,"upstream",1770,"MIR198","microRNA 198"
"window_244638","chr3",120440000,120450000,10001,"*",97,38.4920634920635,3.65045207698005,"window_244638","11167",120392293,120450993,58701,"-",0,"inside",992,"FSTL1","follistatin like 1"
"window_244643","chr3",120452500,120462500,10001,"*",100,39.6825396825397,3.68091128446476,"window_244643","11167",120392293,120450993,58701,"-",1506,"upstream",1506,"FSTL1","follistatin like 1"
"window_244754","chr3",120730000,120740000,10001,"*",90,35.7142857142857,3.57555076880693,"window_244754","2960",120742637,120783069,40433,"+",2636,"upstream",2636,"GTF2E1","general transcription factor IIE subunit 1"
"window_244754.1","chr3",120730000,120740000,10001,"*",90,35.7142857142857,3.57555076880693,"window_244754","285282",120686681,120742993,56313,"-",0,"inside",2992,"RABL3","RAB, member of RAS oncogene family like 3"
"window_244759","chr3",120742500,120752500,10001,"*",100,39.6825396825397,3.68091128446476,"window_244759","2960",120742637,120783069,40433,"+",0,"overlapStart",0,"GTF2E1","general transcription factor IIE subunit 1"
"window_244759.1","chr3",120742500,120752500,10001,"*",100,39.6825396825397,3.68091128446476,"window_244759","285282",120686681,120742993,56313,"-",0,"overlapStart",0,"RABL3","RAB, member of RAS oncogene family like 3"
"window_245123","chr3",121652500,121662500,10001,"*",86,34.1269841269841,3.53008839473018,"window_245123","3059",121631399,121660927,29529,"-",0,"overlapStart",0,"HCLS1","hematopoietic cell-specific Lyn substrate 1"
"window_245124","chr3",121655000,121665000,10001,"*",93,36.9047619047619,3.60834059162992,"window_245124","3059",121631399,121660927,29529,"-",0,"overlapStart",0,"HCLS1","hematopoietic cell-specific Lyn substrate 1"
"window_245127","chr3",121662500,121672500,10001,"*",87,34.5238095238095,3.54164921713125,"window_245127","3059",121631399,121660927,29529,"-",1572,"upstream",1572,"HCLS1","hematopoietic cell-specific Lyn substrate 1"
"window_245412","chr3",122375000,122385000,10001,"*",88,34.9206349206349,3.55307791295487,"window_245412","131076",122359591,122383231,23641,"-",0,"overlapStart",0,"CCDC58","coiled-coil domain containing 58"
"window_245412.1","chr3",122375000,122385000,10001,"*",88,34.9206349206349,3.55307791295487,"window_245412","26355",122384176,122412334,28159,"+",0,"overlapStart",0,"FAM162A","family with sequence similarity 162 member A"
"window_245413","chr3",122377500,122387500,10001,"*",88,34.9206349206349,3.55307791295487,"window_245413","131076",122359591,122383231,23641,"-",0,"overlapStart",0,"CCDC58","coiled-coil domain containing 58"
"window_245413.1","chr3",122377500,122387500,10001,"*",88,34.9206349206349,3.55307791295487,"window_245413","26355",122384176,122412334,28159,"+",0,"overlapStart",0,"FAM162A","family with sequence similarity 162 member A"
"window_245414","chr3",122380000,122390000,10001,"*",100,39.6825396825397,3.68091128446476,"window_245414","131076",122359591,122383231,23641,"-",0,"overlapStart",0,"CCDC58","coiled-coil domain containing 58"
"window_245414.1","chr3",122380000,122390000,10001,"*",100,39.6825396825397,3.68091128446476,"window_245414","26355",122384176,122412334,28159,"+",0,"overlapStart",0,"FAM162A","family with sequence similarity 162 member A"
"window_245415","chr3",122382500,122392500,10001,"*",95,37.6984126984127,3.62961799007721,"window_245415","131076",122359591,122383231,23641,"-",0,"overlapStart",0,"CCDC58","coiled-coil domain containing 58"
"window_245415.1","chr3",122382500,122392500,10001,"*",95,37.6984126984127,3.62961799007721,"window_245415","26355",122384176,122412334,28159,"+",0,"overlapStart",0,"FAM162A","family with sequence similarity 162 member A"
"window_245425","chr3",122407500,122417500,10001,"*",84,33.3333333333333,3.50655789731998,"window_245425","54554",122411846,122416062,4217,"-",0,"includeFeature",0,"WDR5B","WD repeat domain 5B"
"window_245425.1","chr3",122407500,122417500,10001,"*",84,33.3333333333333,3.50655789731998,"window_245425","102723582",122416207,122443180,26974,"+",0,"overlapStart",0,"WDR5B-DT","WDR5B divergent transcript"
"window_245426","chr3",122410000,122420000,10001,"*",92,36.5079365079365,3.59752967552571,"window_245426","54554",122411846,122416062,4217,"-",0,"includeFeature",0,"WDR5B","WD repeat domain 5B"
"window_245426.1","chr3",122410000,122420000,10001,"*",92,36.5079365079365,3.59752967552571,"window_245426","102723582",122416207,122443180,26974,"+",0,"overlapStart",0,"WDR5B-DT","WDR5B divergent transcript"
"window_245427","chr3",122412500,122422500,10001,"*",95,37.6984126984127,3.62961799007721,"window_245427","54554",122411846,122416062,4217,"-",0,"overlapStart",0,"WDR5B","WD repeat domain 5B"
"window_245427.1","chr3",122412500,122422500,10001,"*",95,37.6984126984127,3.62961799007721,"window_245427","102723582",122416207,122443180,26974,"+",0,"overlapStart",0,"WDR5B-DT","WDR5B divergent transcript"
"window_245428","chr3",122415000,122425000,10001,"*",93,36.9047619047619,3.60834059162992,"window_245428","54554",122411846,122416062,4217,"-",0,"overlapStart",0,"WDR5B","WD repeat domain 5B"
"window_245428.1","chr3",122415000,122425000,10001,"*",93,36.9047619047619,3.60834059162992,"window_245428","102723582",122416207,122443180,26974,"+",0,"overlapStart",0,"WDR5B-DT","WDR5B divergent transcript"
"window_245429","chr3",122417500,122427500,10001,"*",88,34.9206349206349,3.55307791295487,"window_245429","54554",122411846,122416062,4217,"-",1437,"upstream",1437,"WDR5B","WD repeat domain 5B"
"window_245429.1","chr3",122417500,122427500,10001,"*",88,34.9206349206349,3.55307791295487,"window_245429","102723582",122416207,122443180,26974,"+",0,"inside",1292,"WDR5B-DT","WDR5B divergent transcript"
"window_245484","chr3",122555000,122565000,10001,"*",93,36.9047619047619,3.60834059162992,"window_245484","151636",122564338,122575203,10866,"+",0,"overlapStart",0,"DTX3L","deltex E3 ubiquitin ligase 3L"
"window_245484.1","chr3",122555000,122565000,10001,"*",93,36.9047619047619,3.60834059162992,"window_245484","83666",122527924,122564577,36654,"-",0,"overlapStart",0,"PARP9","poly(ADP-ribose) polymerase family member 9"
"window_245485","chr3",122557500,122567500,10001,"*",92,36.5079365079365,3.59752967552571,"window_245485","151636",122564338,122575203,10866,"+",0,"overlapStart",0,"DTX3L","deltex E3 ubiquitin ligase 3L"
"window_245485.1","chr3",122557500,122567500,10001,"*",92,36.5079365079365,3.59752967552571,"window_245485","83666",122527924,122564577,36654,"-",0,"overlapStart",0,"PARP9","poly(ADP-ribose) polymerase family member 9"
"window_245486","chr3",122560000,122570000,10001,"*",90,35.7142857142857,3.57555076880693,"window_245486","151636",122564338,122575203,10866,"+",0,"overlapStart",0,"DTX3L","deltex E3 ubiquitin ligase 3L"
"window_245486.1","chr3",122560000,122570000,10001,"*",90,35.7142857142857,3.57555076880693,"window_245486","83666",122527924,122564577,36654,"-",0,"overlapStart",0,"PARP9","poly(ADP-ribose) polymerase family member 9"
"window_245487","chr3",122562500,122572500,10001,"*",88,34.9206349206349,3.55307791295487,"window_245487","151636",122564338,122575203,10866,"+",0,"overlapStart",0,"DTX3L","deltex E3 ubiquitin ligase 3L"
"window_245487.1","chr3",122562500,122572500,10001,"*",88,34.9206349206349,3.55307791295487,"window_245487","83666",122527924,122564577,36654,"-",0,"overlapStart",0,"PARP9","poly(ADP-ribose) polymerase family member 9"
"window_245531","chr3",122672500,122682500,10001,"*",78,30.952380952381,3.43244992516626,"window_245531","54625",122680839,122730840,50002,"+",0,"overlapStart",0,"PARP14","poly(ADP-ribose) polymerase family member 14"
"window_245532","chr3",122675000,122685000,10001,"*",82,32.5396825396825,3.48246034574092,"window_245532","54625",122680839,122730840,50002,"+",0,"overlapStart",0,"PARP14","poly(ADP-ribose) polymerase family member 14"
"window_245533","chr3",122677500,122687500,10001,"*",86,34.1269841269841,3.53008839473018,"window_245533","54625",122680839,122730840,50002,"+",0,"overlapStart",0,"PARP14","poly(ADP-ribose) polymerase family member 14"
"window_245534","chr3",122680000,122690000,10001,"*",84,33.3333333333333,3.50655789731998,"window_245534","54625",122680839,122730840,50002,"+",0,"overlapStart",0,"PARP14","poly(ADP-ribose) polymerase family member 14"
"window_245535","chr3",122682500,122692500,10001,"*",79,31.3492063492063,3.44518895094369,"window_245535","54625",122680839,122730840,50002,"+",0,"inside",1660,"PARP14","poly(ADP-ribose) polymerase family member 14"
"window_245577","chr3",122787500,122797500,10001,"*",100,39.6825396825397,3.68091128446476,"window_245577","79663",122739999,122793831,53833,"-",0,"overlapStart",0,"HSPBAP1","HSPB1 associated protein 1"
"window_245577.1","chr3",122787500,122797500,10001,"*",100,39.6825396825397,3.68091128446476,"window_245577","84925",122795069,122881139,86071,"+",0,"overlapStart",0,"SLC49A4","solute carrier family 49 member 4"
"window_245726","chr3",123160000,123170000,10001,"*",80,31.7460317460317,3.45776773315055,"window_245726","102465667",123161794,123161879,86,"+",0,"includeFeature",0,"MIR7110","microRNA 7110"
"window_246043","chr3",123952500,123962500,10001,"*",83,32.9365079365079,3.49458170627327,"window_246043","64770",123897305,123961408,64104,"-",0,"overlapStart",0,"CCDC14","coiled-coil domain containing 14"
"window_246351","chr3",124722500,124732500,10001,"*",99,39.2857142857143,3.67086094861126,"window_246351","7372",124730433,124749273,18841,"+",0,"overlapStart",0,"UMPS","uridine monophosphate synthetase"
"window_246351.1","chr3",124722500,124732500,10001,"*",99,39.2857142857143,3.67086094861126,"window_246351","100422864",124732439,124732516,78,"+",0,"overlapStart",0,"MIR544B","microRNA 544b"
"window_246355","chr3",124732500,124742500,10001,"*",94,37.3015873015873,3.61903588074667,"window_246355","7372",124730433,124749273,18841,"+",0,"inside",2066,"UMPS","uridine monophosphate synthetase"
"window_246355.1","chr3",124732500,124742500,10001,"*",94,37.3015873015873,3.61903588074667,"window_246355","100422864",124732439,124732516,78,"+",0,"overlapEnd",60,"MIR544B","microRNA 544b"
"window_246480","chr3",125045000,125055000,10001,"*",96,38.0952380952381,3.6400892899445,"window_246480","57493",124965710,125055997,90288,"-",0,"inside",996,"HEG1","heart development protein with EGF like domains 1"
"window_246484","chr3",125055000,125065000,10001,"*",90,35.7142857142857,3.57555076880693,"window_246484","57493",124965710,125055997,90288,"-",0,"overlapStart",0,"HEG1","heart development protein with EGF like domains 1"
"window_246548","chr3",125215000,125225000,10001,"*",82,32.5396825396825,3.48246034574092,"window_246548","84561",125082636,125212864,130229,"-",2135,"upstream",2135,"SLC12A8","solute carrier family 12 member 8"
"window_246612","chr3",125375000,125385000,10001,"*",94,37.3015873015873,3.61903588074667,"window_246612","7707",125225561,125375354,149794,"-",0,"overlapStart",0,"ZNF148","zinc finger protein 148"
"window_246697","chr3",125587500,125597500,10001,"*",93,36.9047619047619,3.60834059162992,"window_246697","114885",125528858,125595497,66640,"-",0,"overlapStart",0,"OSBPL11","oxysterol binding protein like 11"
"window_246698","chr3",125590000,125600000,10001,"*",91,36.1111111111111,3.58660060499352,"window_246698","114885",125528858,125595497,66640,"-",0,"overlapStart",0,"OSBPL11","oxysterol binding protein like 11"
"window_246699","chr3",125592500,125602500,10001,"*",93,36.9047619047619,3.60834059162992,"window_246699","114885",125528858,125595497,66640,"-",0,"overlapStart",0,"OSBPL11","oxysterol binding protein like 11"
"window_246700","chr3",125595000,125605000,10001,"*",91,36.1111111111111,3.58660060499352,"window_246700","114885",125528858,125595497,66640,"-",0,"overlapStart",0,"OSBPL11","oxysterol binding protein like 11"
"window_247512","chr3",127625000,127635000,10001,"*",98,38.8888888888889,3.66070857714724,"window_247512","50512",127629185,127672802,43618,"+",0,"overlapStart",0,"PODXL2","podocalyxin like 2"
"window_247513","chr3",127627500,127637500,10001,"*",96,38.0952380952381,3.6400892899445,"window_247513","50512",127629185,127672802,43618,"+",0,"overlapStart",0,"PODXL2","podocalyxin like 2"
"window_247514","chr3",127630000,127640000,10001,"*",98,38.8888888888889,3.66070857714724,"window_247514","50512",127629185,127672802,43618,"+",0,"inside",814,"PODXL2","podocalyxin like 2"
"window_247679","chr3",128042500,128052500,10001,"*",81,32.1428571428571,3.47019025314911,"window_247679","29927",128051641,128071683,20043,"+",0,"overlapStart",0,"SEC61A1","SEC61 translocon subunit alpha 1"
"window_247679.1","chr3",128042500,128052500,10001,"*",81,32.1428571428571,3.47019025314911,"window_247679","11343",127689062,128052190,363129,"-",0,"overlapStart",0,"MGLL","monoglyceride lipase"
